masterid,x,y,lon,lat
"57706",1034771.09503177,247592.669616699,-73.817397750774,40.8461152113885
"57710",1034284.72460942,248340.364990264,-73.8191500921162,40.8481701799886
"57711",1034546.84661868,248392.225219741,-73.8182022689665,40.8483110314775
"57712",1034806.5574341,248434.859619156,-73.8172632266104,40.8484265668557
"57713",1035072.60540774,248488.465637222,-73.816301192185,40.8485721719022
"57718",1035085.80218506,240370.771606445,-73.8163150192997,40.8262914286358
"57719",1035225.42803957,240456.42761232,-73.8158098599643,40.8265257247382
"57721",1035447.15661621,240597.077026382,-73.8150076144896,40.8269104839921
"57725",1035665.4074097,240738.510437027,-73.8142179201532,40.8272974097278
"57729",1035882.0997925,240880.429382354,-73.8134338440018,40.8276856717919
"57730",1035022.95141605,241251.665405303,-73.8165354509315,40.8287095869601
"57731",1035240.80859375,241392.928405806,-73.8157471677301,40.8290960575881
"57732",1035458.34423828,241534.506225601,-73.8149600348163,40.8294833887539
"57737",1035021.69799809,242204.731201187,-73.8165327671537,40.8313254809786
"57738",1035224.57159424,242358.575988784,-73.8157985017583,40.8317465712255
"57742",1035013.10241699,245496.591186553,-73.8165389145294,40.8403607142078
"57746",1035270.71002199,245030.11901857,-73.8156114556405,40.8390789020954
"57757",1035266.09539795,247173.941833511,-73.8156118241515,40.8449630831453
"57787",1030198.01702881,250626.731811538,-73.833905740794,40.8544677797404
"57788",1030236.30102545,250194.485229507,-73.8337703160805,40.8532811943796
"57789",1030215.98278809,250457.965637237,-73.833841954976,40.8540044741849
"57792",1030842.29058839,250960.172607437,-73.8315744897393,40.8553795971136
"57793",1030948.89141844,250661.108215347,-73.8311912249023,40.8545581928711
"57794",1030920.51544194,250980.182434112,-73.8312915777181,40.8554341048505
"57797",1030065.06121831,251982.93963623,-73.8343770830377,40.8581908491112
"57808",1030828.39624028,251186.130188018,-73.8316231459626,40.8559998553682
"57813",1030066.46862793,252204.572998047,-73.8343704802833,40.8587991578167
"57814",1030082.49560553,252908.367614761,-73.8343077293233,40.8607307758497
"57815",1030343.65960696,252897.688415542,-73.8333636527309,40.8607001049778
"57818",1030325.47082523,252177.863830581,-73.8334343563121,40.8587245013577
"57819",1030601.33959961,252888.334838882,-73.8324321630844,40.8606730831022
"57820",1030747.93383792,252304.622009292,-73.8319062510968,40.859070198916
"57821",1030772.75659178,252918.055786148,-73.8318122572402,40.8607537563281
"57822",1030989.18658452,252404.490600616,-73.8310334088877,40.8593430337456
"57823",1030097.64318851,253588.310424805,-73.83424831713,40.8625969318653
"57832",1030217.88238528,254838.409606948,-73.8338050462473,40.8660274441398
"57836",1030785.49603273,254795.525817901,-73.831753165683,40.8659067673313
"57839",1030162.07818604,255574.997192398,-73.8340017568926,40.8680494398321
"57840",1030394.81439213,255673.926208511,-73.8331596040748,40.8683197557604
"57844",1030789.18798833,255839.111999512,-73.831732569932,40.8687710691114
"57848",1030594.25140387,256297.638427764,-73.8324342110361,40.8700306074889
"57849",1030506.24139404,256501.605041519,-73.832751017866,40.8705908941069
"57862",1030196.38299562,258479.632385284,-73.8338578072912,40.8760215800467
"57866",1030219.04663087,259462.865783706,-73.8337691088195,40.8787201287879
"57870",1030426.68243408,259382.275207534,-73.8330188243009,40.8784978491132
"57873",1030735.19439697,259831.811584488,-73.8319000862264,40.8797300652472
"57875",1031029.29803468,250131.749206543,-73.8309042628545,40.8531048370331
"57876",1031048.71398926,250383.99603273,-73.8308323182097,40.8537970753362
"57877",1031310.44903564,250495.042419448,-73.8298854229271,40.8541004728043
"57878",1031588.43743896,250617.473205611,-73.8288796857004,40.8544350220775
"57879",1031827.66918944,250722.676391602,-73.8280141596088,40.8547224869679
"57880",1031121.04321292,251009.112792969,-73.8305664929417,40.8555124475999
"57882",1031397.62402345,251049.132385269,-73.8295664057161,40.8556208165556
"57886",1031664.34918213,251085.005004898,-73.8286019716532,40.8557178475949
"57891",1031227.07000737,252510.871582031,-73.8301726943181,40.8596337544086
"57892",1031382.67340092,252603.958618194,-73.829609517667,40.8598884204878
"57903",1031009.42938235,253016.825195312,-73.8309559575715,40.8610235977067
"57904",1031025.92541505,253450.148010269,-73.8308932972791,40.8622128485905
"57907",1031243.65460205,253117.277832031,-73.8301084875903,40.8612980656903
"57919",1031023.77642822,255154.793395996,-73.8308891689608,40.8668915864861
"57920",1031137.00463872,255965.86138916,-73.8304741177283,40.8691171162067
"57922",1031003.15161137,256385.397399902,-73.8309551517604,40.8702693222517
"57923",1031118.47460939,256820.291809112,-73.8305351386924,40.8714623605016
"57924",1031742.93499757,256657.260803252,-73.8282784050571,40.8710115532853
"57928",1031236.25903322,258549.676391616,-73.8300971319828,40.8762083542785
"57932",1031570.55242921,258403.891418472,-73.8288893559185,40.8758064343081
"57933",1031714.39782715,258725.465820342,-73.8283669353872,40.8766882826918
"57937",1031732.67858891,259388.460632354,-73.8282961323377,40.8785078965173
"57939",1032049.10900883,250186.814636245,-73.8272175121034,40.8532505127965
"57944",1032004.92279056,250029.131225586,-73.8273783576651,40.8528179586644
"57956",1032191.44799806,251393.259033203,-73.8266943636444,40.8565610646441
"57961",1031303.35919194,251280.503417984,-73.8299055380289,40.856256362619
"57970",1032176.23480225,252896.618835464,-73.8267386091678,40.8606874107835
"57972",1032273.55084233,252640.490783691,-73.8263886314087,40.8599838888711
"57973",1032310.21398927,252549.972595245,-73.82625673877,40.8597352446283
"57974",1032392.69763187,252992.124023452,-73.8259553757244,40.8609483654589
"57976",1032542.16241461,252649.168640167,-73.8254175057561,40.860006241653
"57979",1032772.39160158,252747.058837891,-73.8245844906371,40.8602736578593
"57982",1032216.38562012,253424.298217773,-73.8265896811544,40.8621355107562
"57984",1032382.6156006,253674.044982925,-73.825986926726,40.8628200841023
"57985",1032429.42639162,253559.699035674,-73.8258185148744,40.8625059842744
"57986",1032625.62359621,253088.990600616,-73.8251126090007,40.8612129612022
"57988",1032864.22882082,253191.533020034,-73.8242492627328,40.8614930979492
"57993",1032323.92419435,256107.559631377,-73.8261816548089,40.8694996494178
"57994",1032404.86621095,256434.347839355,-73.8258866492944,40.8703961402194
"57996",1032207.38623048,257360.284423858,-73.8265940475283,40.8729386225888
"57997",1032350.73999023,257657.494384766,-73.8260735717112,40.8737535909525
"58000",1032779.03863528,257108.158813491,-73.8245288789323,40.8722434920518
"58005",1032166.43823244,259530.604797378,-73.8267265853926,40.8788956931454
"58007",1032737.47662354,259069.153198272,-73.8246649658289,40.8776260352076
"58008",1032861.89263919,259344.767822266,-73.8242130676088,40.8783818261139
"58014",1033010.63922122,252851.651794434,-73.8237224322166,40.8605594207723
"58018",1033327.49218753,252991.326599151,-73.8225759380655,40.8609410295049
"58023",1032866.41101077,254386.596618682,-73.8242327046174,40.8647731677386
"58024",1033316.12023929,254137.026794448,-73.8226086619205,40.8640856874018
"58025",1033418.6524048,254081.92199707,-73.822238377264,40.8639338712292
"58026",1033601.0956421,254432.334594741,-73.8215762034844,40.864894627632
"58028",1033617.57043457,255723.351989776,-73.8215071299161,40.8684379785049
"58059",1033092.4827881,259916.381408706,-73.8233750580576,40.8799494518432
"58070",1033632.65460208,251668.978027359,-73.8214824658713,40.8573098855203
"58141",1036351.24139409,255946.213989273,-73.8116215947015,40.8690339533198
"58148",1036436.29498293,256165.493408203,-73.8113123662221,40.8696353045543
"58200",1039324.35662842,252496.685241729,-73.8009003172592,40.8595480163689
"58201",1038897.37603761,253006.726806641,-73.8024397339687,40.8609505768361
"58221",1030144.84442142,260029.147033706,-73.8340335545862,40.8802747784735
"58222",1030394.01062015,260131.459838882,-73.8331318089546,40.8805542955778
"58224",1030674.7449951,260125.928405762,-73.8321166446177,40.88053764126
"58225",1030619.48260498,260234.028442383,-73.8323157382777,40.8808346322304
"58226",1030860.11199953,260333.58203128,-73.8314448684169,40.881106607798
"58227",1030642.10400392,260676.747436538,-73.8322308672785,40.8820496369408
"58228",1030056.14062501,261331.585388213,-73.8343454205152,40.8838500203473
"58229",1030019.60522464,262017.768188491,-73.8344728586308,40.8857335635645
"58230",1030058.70623778,261621.246826172,-73.8343341610573,40.8846450356749
"58235",1030257.0521851,261454.242614761,-73.8336179976635,40.8841856303747
"58238",1030611.01483157,261587.378784195,-73.8323369925541,40.8845491944547
"58239",1030896.93939215,261647.034240738,-73.8313025433321,40.8847114230082
"58240",1030076.96618654,262482.978820816,-73.834262228236,40.8870101207999
"58241",1030028.94940187,262836.342834488,-73.8344334698048,40.887980241425
"58242",1030235.73339844,261898.214782745,-73.8336920473961,40.8854043039354
"58243",1030327.75421146,262445.44140628,-73.833355488899,40.8869057866521
"58244",1030354.19122319,262814.08221437,-73.8332573393933,40.8879174498873
"58246",1030573.21643068,262412.918396011,-73.8324679789222,40.8868152362774
"58247",1030603.52142335,262795.788391113,-73.832355728481,40.8878659330292
"58248",1030923.96362308,262358.322021484,-73.8311998542095,40.8866635385083
"58250",1030023.36840825,263070.335021973,-73.8344520549279,40.8886225041297
"58251",1029961.46240236,263328.526794463,-73.8346741866464,40.8893314788194
"58252",1030104.66418457,263773.61120607,-73.8341532186264,40.8905523498993
"58253",1030368.46942142,263068.445190445,-73.8332039486106,40.888615520321
"58255",1030390.68060304,263317.900207534,-73.8331218991759,40.8893000783875
"58256",1030641.64141849,263299.00579834,-73.8322143763106,40.8892469034963
"58258",1030895.22680664,263279.603027374,-73.831297366122,40.8891923123061
"58259",1030935.98138428,263756.268798828,-73.8311466455397,40.8905003914814
"58261",1030213.82720949,264337.960388213,-73.8337545258819,40.8921007391649
"58271",1031297.32904054,260723.663391113,-73.8298610340542,40.8821749377179
"58275",1031521.45581055,260887.039001465,-73.8290493653057,40.8826221543186
"58277",1031621.15319823,260653.171203628,-73.8286904784995,40.8819797267622
"58278",1031863.73199464,260755.651428252,-73.8278125083225,40.8822596970876
"58279",1031879.38702394,260051.497192398,-73.8277609015484,40.8803269321192
"58280",1031217.67700195,260915.906982422,-73.8301477338589,40.8827030097059
"58281",1031076.28283693,261698.940185547,-73.8306535910888,40.8848529385189
"58282",1031101.01062016,261153.226013213,-73.8305679810273,40.8833549952862
"58283",1031163.74658205,261741.574584961,-73.830336982183,40.8849694918515
"58284",1031356.39379883,261273.603210449,-73.8296435688709,40.8836840329909
"58285",1031385.74420166,261863.638000503,-73.8295332733452,40.8853033341236
"58287",1031493.00122073,261619.770385742,-73.8291470988018,40.8846334216068
"58288",1031596.383606,261369.823425293,-73.8287749873362,40.8839468426316
"58290",1031742.33459474,261038.068786636,-73.8282495191136,40.8830354972822
"58291",1031179.94403081,262791.264221206,-73.8302710489316,40.8878504689719
"58292",1031204.98663333,262320.635192886,-73.8301837786411,40.8865586093788
"58293",1031476.2394409,262299.316223174,-73.8292029253848,40.8864986481445
"58294",1031429.40563966,262807.120422378,-73.829368725403,40.887892658982
"58296",1031674.43463139,262822.770019546,-73.8284824333747,40.8879342986988
"58305",1031183.55963136,263755.041625991,-73.8302512180399,40.8904957099558
"58307",1031399.95019533,263240.498840347,-73.8294722038404,40.8890823014609
"58308",1031652.18719485,263159.921386749,-73.8285605079093,40.8888597908212
"58313",1032117.00579834,260155.390197769,-73.8269008758258,40.8806107999978
"58316",1032355.05981448,260250.924804702,-73.8260393288398,40.8808717179217
"58322",1032346.11621095,261446.352233917,-73.8260630873063,40.8841528357139
"58323",1032194.08898927,261626.912841812,-73.8266115912974,40.8846492443682
"58324",1032335.76641847,261692.477233902,-73.8260987496016,40.884828426911
"58329",1032567.21820068,261790.11120607,-73.8252610065473,40.8850951368836
"58330",1032593.25421144,261069.701782227,-73.8251720474931,40.8831176995948
"58333",1032806.89941411,261892.063232452,-73.8243934637259,40.885373647168
"58335",1032094.45281985,262249.857238784,-73.8269674715655,40.8863595689422
"58338",1032356.55578618,262863.645813003,-73.8260151529314,40.8880427974796
"58339",1032330.55523685,262361.983398452,-73.8261127893176,40.8866660362341
"58340",1032556.23059084,262475.503601104,-73.825295799524,40.8869763804663
"58341",1032866.10540773,262432.59362793,-73.8241754214792,40.8868569046063
"58359",1033042.48962402,261993.044006363,-73.8235407158908,40.8856495077592
"58366",1033784.35479742,261928.211425796,-73.8208582284827,40.8854674300593
"58370",1033305.33679202,262100.497802734,-73.8225893379417,40.8859429769425
"58378",1033991.68701175,262421.747192398,-73.8201047448417,40.8868208618714
"58383",1033632.94763185,263308.753234863,-73.8213956135108,40.889257424112
"58392",1034196.91619876,262586.730407745,-73.8193612868155,40.8872725288152
"58393",1034391.24658203,262333.561584502,-73.8186603663051,40.8865765593565
"58394",1034402.14880376,262748.429626465,-73.8186178309184,40.8877151773942
"58395",1034673.94940187,262401.822631836,-73.8176374390477,40.886762303274
"58396",1034607.51580814,262908.409606934,-73.8178738919726,40.8881531016236
"58397",1034841.71820074,262456.497802734,-73.8170302774563,40.8869114089014
"58398",1034861.93463135,262590.286804199,-73.816956151963,40.8872785009543
"58399",1033855.28338625,263463.233215362,-73.8205903448641,40.8896801750134
"58401",1034059.98419189,263607.663391113,-73.8198489220645,40.8900754363416
"58402",1034396.92242435,263178.261413604,-73.8186335141676,40.8888949575235
"58404",1034711.9710083,263302.119384781,-73.8174931472329,40.8892331119142
"58406",1034926.73443602,263153.812622085,-73.8167175324623,40.8888248267443
"58407",1034949.24078369,263326.023620605,-73.8166348302629,40.8892973613483
"58419",1035753.37640382,262937.323608398,-73.8137294916184,40.8882258479665
"58428",1036385.38958742,262732.005615249,-73.8114453164535,40.8876586046493
"58431",1036760.78240967,262601.530212432,-73.8100886848505,40.8872982657264
"58435",1037077.28442383,262492.833007812,-73.8089448797556,40.8869980377422
"58438",1037401.39141846,262375.749816909,-73.8077736475912,40.8866747357609
"58440",1037727.11260989,262275.176025406,-73.8065964571656,40.8863967251043
"58453",1040256.81219484,200622.440185577,-73.7979619314112,40.7171616678262
"58454",1040390.36181644,200122.756225601,-73.7974843356851,40.7157893122785
"58455",1040425.28619388,200686.928405777,-73.7973536450255,40.7173376038976
"58456",1040607.48400877,200206.739013687,-73.7967004084272,40.7160184438736
"58457",1040668.5402222,200780.294189468,-73.7964753526667,40.7175923219475
"58459",1040850.03601076,200297.706604004,-73.795824683555,40.7162665790277
"58460",1040911.35803226,200874.884033203,-73.7955986169083,40.7178503958239
"58462",1040108.48559573,201185.057189971,-73.7984923316919,40.7187068500775
"58464",1040456.0866089,201878.910827637,-73.7972325828342,40.7206091045768
"58466",1041068.10961914,201209.260009795,-73.7950303274982,40.7187671696976
"58467",1040040.67419437,202317.600830093,-73.7987275707411,40.7218158291464
"58468",1040110.08679201,202942.18939209,-73.7984719723046,40.72352973111
"58469",1040289.72882083,202396.645996109,-73.797828417404,40.7220312142502
"58470",1040008.07904053,203445.367614761,-73.7988358184431,40.7249114732499
"58471",1040248.09161381,203520.206604034,-73.7979692806272,40.7251153714496
"58472",1040349.03302006,203050.135437056,-73.7976090224578,40.7238245039764
"58473",1040586.33581541,203157.254638672,-73.796752000989,40.7241170113511
"58474",1040827.34899907,203266.043823257,-73.7958815717556,40.7244140722908
"58475",1040050.23443602,204860.617431641,-73.7986719954436,40.7287957134074
"58476",1040174.3452149,204018.417602569,-73.7982312028122,40.7264833024663
"58477",1040122.33081061,204369.351989761,-73.7984159506212,40.7274468580577
"58478",1040290.90979008,204938.274597183,-73.7978029918262,40.7290073412518
"58479",1040372.82562254,204383.902404785,-73.7975120620867,40.7274852095242
"58480",1040421.39178471,204054.933227554,-73.7973395847324,40.7265819633805
"58481",1040668.76019292,204091.494812027,-73.796446802471,40.7266807414837
"58482",1040616.26019289,204446.546630874,-73.7966332425374,40.7276556043223
"58483",1040868.83843994,204515.116027832,-73.7957213787294,40.7278421969919
"58484",1040925.76080325,204129.385192871,-73.7955192544324,40.726783098166
"58485",1040036.84863281,205513.565612793,-73.7987148780672,40.7305879762224
"58486",1040052.01599126,205819.781982422,-73.7986576132286,40.7314283672421
"58487",1040287.98663335,205521.629821792,-73.7978086804271,40.7306085229439
"58488",1040301.69720462,205807.800415054,-73.797756827431,40.7313939021471
"58489",1040533.27484132,205018.350036636,-73.7969278659949,40.7292255893336
"58490",1040551.18823245,205795.900817871,-73.7968567280953,40.7313596562035
"58491",1040782.87402348,205097.477233902,-73.7960266413951,40.7294411818396
"58492",1040801.30242924,205784.142395034,-73.795954380019,40.7313257867278
"58493",1040076.78302005,206340.542236343,-73.7985639293859,40.7328575662683
"58494",1040089.91943364,206593.215637222,-73.7985144332638,40.7335510078821
"58495",1040326.44781496,206328.071838409,-73.7976631876319,40.7328217588351
"58496",1040339.0692139,206582.139404312,-73.797615528845,40.733519029961
"58497",1040358.85583498,206996.518615738,-73.7975406778804,40.7346562703562
"58498",1040576.44079593,206315.401184112,-73.7967612643561,40.732785392613
"58499",1040608.42559816,206984.274414077,-73.7966402533713,40.7346210763848
"58500",1040825.70538336,206303.504821792,-73.7958619637544,40.7327511492213
"58501",1040846.78460692,206620.836792022,-73.7957832360229,40.7336220102501
"58502",1040857.8706055,206972.545410186,-73.7957402756368,40.7345872902584
"58503",1040109.06640628,207008.342590347,-73.7984418994531,40.7346903052576
"58504",1040141.21862793,207677.701599121,-73.798320323155,40.736527322591
"58505",1040390.91619878,207665.844604507,-73.7974194085347,40.7364931966983
"58506",1040640.68603519,207653.659606934,-73.7965182368225,40.7364581630121
"58510",1040164.19104007,208181.361999527,-73.7982332429044,40.7379095969381
"58514",1040413.68524174,208170.207031265,-73.7973330376337,40.7378773985455
"58516",1040665.13800055,208153.953796402,-73.7964258085525,40.7378311871814
"58519",1040669.33422855,208431.669799805,-73.7964083373594,40.7385934199836
"58520",1040825.04583742,208243.038391128,-73.795848033549,40.7380746802125
"58522",1040429.45623782,209149.237182617,-73.7972679518523,40.7405644860272
"58523",1040516.22760013,209648.045227066,-73.7969506529868,40.7419330346461
"58524",1040660.23980714,209096.894836426,-73.7964355764414,40.7404193506579
"58525",1040877.92303468,209563.242431656,-73.7956461122495,40.7416979641234
"58526",1040968.93341066,209024.932983428,-73.7953222222099,40.7402198594272
"58527",1041093.45422365,200389.838989273,-73.7949458176129,40.7165178990209
"58528",1041002.12219237,200633.063598678,-73.7952732323399,40.7171860767925
"58529",1041184.77941899,200146.90643312,-73.7946184316397,40.7158505219168
"58530",1041428.0532227,200238.07421878,-73.793740095758,40.7160991860611
"58531",1041487.91522217,200816.767211929,-73.7935192341372,40.7176871680929
"58532",1041579.62438968,200574.090637207,-73.793190469398,40.7170204871535
"58533",1041667.8984375,200330.495422378,-73.7928741106709,40.7163513060708
"58534",1041720.28680423,200086.053588867,-73.7926872155987,40.7156800334828
"58535",1041798.3182373,200273.143005416,-73.7924041341576,40.7161930404727
"58536",1041815.62121584,200371.492614746,-73.7923408757669,40.7164628732648
"58538",1041936.09338383,200981.484802246,-73.7919010651238,40.7181363660607
"58541",1041395.26782227,201058.60742189,-73.7938513971664,40.7183515584804
"58543",1041449.95281982,201358.987426773,-73.7936515720006,40.7191756736841
"58544",1041646.16619879,201710.748413116,-73.7929407366926,40.7201398993755
"58545",1041738.97119142,201192.389831558,-73.7926103670275,40.7187165312092
"58547",1041982.54998778,201048.47283937,-73.7917329019466,40.7183199285663
"58548",1041733.77099614,201468.721435562,-73.792626766591,40.7194750266564
"58549",1041039.43200684,203361.922790557,-73.7951156173967,40.7246758770945
"58550",1041289.46423341,203474.741027862,-73.7942126005767,40.724983926231
"58551",1041478.07598877,203948.076599136,-73.7935281030602,40.7262818955586
"58552",1041536.1763916,203585.072021514,-73.7933215747591,40.725285162913
"58553",1041972.8027954,203769.615600601,-73.7917447266979,40.7257888503959
"58554",1041073.5822144,204907.956420898,-73.7949793563526,40.728919132165
"58555",1041183.25061038,204167.41003418,-73.7945899374353,40.7268858132867
"58556",1041122.35504155,204583.255798355,-73.7948061279013,40.7280275971857
"58557",1041373.13861084,204651.23461917,-73.7939007340424,40.7282125659835
"58558",1041440.44158939,204205.517028838,-73.7936616950182,40.7269887483278
"58559",1041667.19641116,204730.785034195,-73.7928391039146,40.728429007978
"58560",1041888.87902837,204047.118408233,-73.7920451332017,40.7265510732156
"58561",1041817.79980467,204261.776794434,-73.7922997421072,40.7271407194437
"58562",1041911.92358398,204818.609619141,-73.7919553805035,40.728668472406
"58563",1041036.49218753,205179.360229507,-73.7951108870309,40.729664305457
"58564",1041060.72119141,205771.360229507,-73.7950184693693,40.731289040509
"58566",1041384.64440919,205756.724426284,-73.7938498348084,40.7312467824872
"58568",1041475.65161133,205322.302795425,-73.7935251633442,40.7300538164684
"58569",1041558.75500493,205065.30859375,-73.7932275093845,40.7293478941457
"58570",1041723.95159915,205402.660217315,-73.7926285936245,40.730272767416
"58571",1041895.30938724,205655.907836959,-73.7920081513849,40.7309667530692
"58572",1041971.18859866,205482.86340332,-73.7917358546958,40.7304912949744
"58573",1041085.84259035,206290.844238281,-73.7949234398071,40.7327147313539
"58574",1041167.50903319,206612.14263916,-73.7946260518667,40.7335960889122
"58575",1041175.08459473,206957.604614258,-73.7945957943413,40.7345442456371
"58576",1041264.82843022,206284.492431641,-73.7942776746566,40.7326961453107
"58577",1041279.45440674,206954.605834991,-73.7942192209434,40.7345353424004
"58578",1041524.66381837,206278.078430191,-73.7933401882016,40.7326768617709
"58579",1041537.48541258,206595.446594253,-73.7932912229463,40.7335478739153
"58580",1041647.45239259,206335.227233902,-73.792896653656,40.7328329247985
"58581",1041891.62182619,206425.10559085,-73.7920148669032,40.7330780302411
"58583",1041311.88879398,207621.674804717,-73.7940965297634,40.7363660679187
"58585",1041586.86523439,207621.025207549,-73.7931043074844,40.7363625065917
"58586",1041718.38720706,207659.850585952,-73.7926293906202,40.7364682187539
"58588",1041963.75103764,207749.158020049,-73.7917432497762,40.7367117471944
"58590",1041163.3654175,208573.723388672,-73.7946244086439,40.7389801554237
"58591",1041339.99902342,208215.384216323,-73.7939900581685,40.7379954674935
"58592",1041357.15441899,208646.229797378,-73.793924495442,40.7391779177867
"58593",1041370.99938966,208932.167419434,-73.7938721069754,40.7399626539901
"58594",1041614.77203371,208203.72082521,-73.7929986396257,40.7379616765169
"58597",1041646.72082521,208539.084228531,-73.7928804911517,40.7388819560952
"58598",1041645.77923585,208872.11523439,-73.7928810474234,40.7397960471133
"58599",1041805.99542235,208195.407226592,-73.792308681803,40.7379376154448
"58602",1041849.07263184,208825.255004913,-73.792147844941,40.7396661061094
"58603",1041134.88122565,209504.354614258,-73.7947193254342,40.7415346830944
"58604",1041392.40698245,209445.493225098,-73.7937904947728,40.7413714634751
"58605",1041419.82818606,209980.390441909,-73.7936869941073,40.7428394417265
"58609",1041899.4949951,209446.903991699,-73.7919605636734,40.7413720446745
"58610",1041950.07019043,209309.340820327,-73.7917792339217,40.7409941392461
"58611",1042401.4075928,200068.268188506,-73.7902303689608,40.7156267662386
"58612",1042570.04559328,200568.759216323,-73.7896177071945,40.7169993802202
"58614",1042866.98083501,200664.015014678,-73.7885457250001,40.7172588713745
"58616",1042075.34838872,201872.463989288,-73.79139105905,40.7205809734703
"58617",1042113.12921144,201177.470031753,-73.7912607372338,40.7186731407539
"58618",1042166.09643556,201629.833190918,-73.7910657681919,40.7199144186493
"58623",1042314.1668091,201570.997985855,-73.7905321090041,40.719751960029
"58625",1042527.06341553,201479.908996612,-73.7897648709322,40.7195005435089
"58626",1042615.21942142,201259.919189453,-73.7894487559766,40.7188961449948
"58627",1042679.008606,201866.512634292,-73.7892133731202,40.7205606720524
"58629",1042796.61663821,201477.356628433,-73.7887924807616,40.7194917581122
"58631",1042378.90100099,202162.89642334,-73.790293467888,40.7213761487681
"58632",1042784.75000003,202641.022216812,-73.7888251694702,40.7226858086212
"58633",1042982.94500734,202049.028625518,-73.7881153134609,40.7210596203179
"58634",1042078.21923827,203464.83599855,-73.7913670202576,40.7249516182687
"58635",1042213.65863042,203187.261230484,-73.7908807738037,40.7241888585944
"58636",1042218.7601929,203857.145019546,-73.7908565984414,40.7260274882928
"58637",1042461.35821535,203963.2930298,-73.7899804229372,40.726317244797
"58638",1042605.85601807,203357.881042495,-73.7894643439912,40.7246545886785
"58639",1042875.18280029,203476.965393066,-73.788491636003,40.7249796645526
"58640",1042924.82183841,203832.781616226,-73.7883094463464,40.7259559616863
"58641",1042155.23022461,204910.755004898,-73.7910767388486,40.7289197988525
"58643",1042571.86981201,203989.234619141,-73.789581487101,40.7263877200089
"58644",1042940.46801759,204172.016418472,-73.7882500387668,40.7268869721771
"58645",1042217.9598389,205560.366638198,-73.79084481368,40.7307024079738
"58646",1042401.60101323,205006.48638919,-73.7901870040677,40.7291809411036
"58647",1042460.91198733,205641.534423843,-73.7899675150369,40.7309235974721
"58648",1042642.74884036,205094.383239746,-73.7893161749282,40.7294206071332
"58649",1042707.23040776,205721.153625488,-73.7890780780863,40.7311405075615
"58650",1042885.30419922,205186.44342041,-73.7884402248055,40.7296716845287
"58651",1042948.02722172,205802.656188995,-73.7882085416367,40.7313626167702
"58652",1042136.2800293,206513.642211914,-73.7911313216069,40.7333194429996
"58653",1042380.6987915,206602.841613784,-73.7902486281467,40.7335626697097
"58654",1042625.18322757,206691.620788589,-73.7893656949195,40.7338047357955
"58655",1042869.31341556,206780.383789062,-73.788484033646,40.7340467530568
"58656",1042141.68041994,207260.678039566,-73.7911054076851,40.7353698312069
"58657",1042208.38623048,207837.438781768,-73.7908597405468,40.736952455629
"58658",1042386.10900879,207349.424621597,-73.7902226554229,40.7356118147093
"58659",1042452.13238527,207926.723388702,-73.7899794243027,40.7371959184268
"58660",1042630.75421146,207437.800415069,-73.7893391183412,40.7358527722868
"58661",1042876.22943115,207526.76361087,-73.7884525747213,40.7360953298453
"58662",1042084.08538818,208181.722839355,-73.7913053131364,40.7378982411856
"58665",1042092.35302734,208913.289611846,-73.7912691890381,40.7399061507775
"58667",1042356.09259039,208192.273986831,-73.7903236859195,40.7379254185009
"58668",1042408.3236084,208813.991821304,-73.790129835556,40.7396315315917
"58669",1042608.09680179,208259.934631363,-73.7894137431895,40.7381094704324
"58671",1042852.25640872,208348.661438003,-73.7885319192851,40.7383513883785
"58674",1042143.39624025,209538.554016128,-73.7910796130242,40.7416220071842
"58675",1042246.83441164,209249.253417969,-73.7907088306123,40.7408272735775
"58676",1042387.66082767,209627.031616211,-73.7901973719884,40.7418632530685
"58677",1042546.51879884,209187.924804688,-73.7896279055864,40.7406569719024
"58678",1042734.15283205,209146.169616714,-73.7889511645183,40.7405411258007
"58679",1042631.56781007,209715.856811538,-73.7893164120434,40.7421054486066
"58681",1042896.32122804,208992.784240752,-73.7883672950911,40.7401190483986
"58682",1042876.17681885,209804.86920169,-73.7884329106356,40.7423481465455
"58684",1043084.61138918,200875.415405303,-73.7877588021892,40.7178376683857
"58685",1043232.98718265,200498.677429199,-73.7872268514997,40.7168026280779
"58686",1043515.06341554,200719.752990752,-73.7862073572721,40.7174075405702
"58687",1043700.06964113,200192.096618652,-73.7855446289887,40.7159580133485
"58688",1043877.79882812,200865.848632842,-73.7848975375365,40.7178060994551
"58689",1043106.71124269,201540.466613799,-73.7876732638221,40.7196629216986
"58691",1043354.48962402,201141.133422881,-73.7867829085001,40.7185651994567
"58692",1043551.76281738,201676.604797363,-73.7860665384945,40.7200336149856
"58693",1043826.26019287,201269.830627456,-73.785079882686,40.7189152768439
"58696",1043839.40661627,201731.509582534,-73.7850283701534,40.7201823820848
"58697",1043043.46978761,202395.340209991,-73.787893940263,40.7220097571734
"58698",1043427.62921146,202157.079589844,-73.7865101291999,40.7213532297538
"58700",1043765.25323489,202727.291626006,-73.7852870756624,40.7229160543247
"58701",1043081.79003908,203004.505615234,-73.7877503699374,40.723681509161
"58702",1043130.12982181,203587.765625,-73.7875708704608,40.7252820900942
"58703",1043343.47259524,203329.344238296,-73.786803439522,40.7245713655823
"58704",1043539.3482056,203095.296203613,-73.7860988270832,40.7239276517204
